ENGINE,CHECKSUM,DATA_FREE,VERSION,CHECK_TIME,ROW_FORMAT,TABLE_ROWS,TABLE_TYPE,CREATE_TIME,DATA_LENGTH,UPDATE_TIME,INDEX_LENGTH,TABLE_SCHEMA,TABLE_NAME,TABLE_CATALOG,TABLE_COMMENT,AUTO_INCREMENT,AVG_ROW_LENGTH,CREATE_OPTIONS,MAX_DATA_LENGTH,TABLE_COLLATION
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2018-07-24 08:53:57,16384,NULL,114688,paintmag_production,field_revision_field_video_thumbnail,def,Revision archive storage for field 52 (field_video...,NULL,4096,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,88,BASE TABLE,2018-07-24 08:53:57,16384,NULL,114688,paintmag_production,field_revision_field_video_tracking,def,Revision archive storage for field 75 (field_video_tracking),NULL,186,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2018-07-24 08:53:57,16384,NULL,114688,paintmag_production,field_revision_field_video_url,def,Revision archive storage for field 51 (field_video_url),NULL,2730,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,15,BASE TABLE,2018-07-24 08:53:57,16384,NULL,114688,paintmag_production,field_revision_field_winner_category,def,Revision archive storage for field 66 (field_winner...,NULL,1092,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,69,BASE TABLE,2018-07-24 08:53:58,16384,NULL,98304,paintmag_production,field_revision_field_winner_date,def,Revision archive storage for field 48 (field_winner_date),NULL,237,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,69,BASE TABLE,2018-07-24 08:53:58,327680,NULL,114688,paintmag_production,field_revision_field_winner_description,def,Revision archive storage for field 46 (field_winner...,NULL,4748,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,65,BASE TABLE,2018-07-24 08:53:58,16384,NULL,114688,paintmag_production,field_revision_field_winner_image,def,Revision archive storage for field 47 (field_winner_image),NULL,252,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,33,BASE TABLE,2018-07-24 08:53:58,16384,NULL,114688,paintmag_production,field_revision_field_winner_main_image,def,Revision archive storage for field 71 (field_winner_main...,NULL,496,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,22,BASE TABLE,2018-07-24 08:53:58,16384,NULL,0,paintmag_production,file_display,def,Stores configuration options for file displays.,NULL,744,<blank>,0,utf8_general_ci
InnoDB,NULL,4194304,10,NULL,Compact,2968,BASE TABLE,2018-07-24 08:53:58,409600,NULL,573440,paintmag_production,file_managed,def,Stores information for uploaded files.,6155,138,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,930,BASE TABLE,2018-07-24 08:54:01,81920,NULL,163840,paintmag_production,file_usage,def,Track where a file is used.,NULL,88,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,66,BASE TABLE,2018-07-24 08:54:01,16384,NULL,16384,paintmag_production,filter,def,Table that maps filters (HTML corrector) to text formats ...,NULL,248,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2018-07-24 08:54:02,16384,NULL,32768,paintmag_production,filter_format,def,"Stores text formats: custom groupings of filters, such as...",NULL,3276,<blank>,0,utf8_general_ci
InnoDB,NULL,4194304,10,NULL,Compact,6192,BASE TABLE,2018-07-24 08:54:02,491520,NULL,540672,paintmag_production,flood,def,"Flood controls the threshold of events, such as the...",7634,79,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,893,BASE TABLE,2018-07-24 08:54:12,65536,NULL,16384,paintmag_production,history,def,A record of which users have read which nodes.,NULL,73,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,2800,BASE TABLE,2018-07-24 08:54:12,131072,NULL,0,paintmag_production,image_dimensions,def,Cache images dimensions.,6155,46,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2018-07-24 08:54:14,16384,NULL,32768,paintmag_production,image_effects,def,Stores configuration options for image effects.,7,3276,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2018-07-24 08:54:14,16384,NULL,16384,paintmag_production,image_styles,def,Stores configuration options for image styles.,6,3276,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,626,BASE TABLE,2018-07-24 08:54:14,49152,NULL,16384,paintmag_production,media_filter_usage,def,Stores fids that have been included in the media tag in...,NULL,78,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:15,16384,NULL,0,paintmag_production,media_list_type,def,Stores the user preference for whether to list as table...,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2018-07-24 08:54:15,16384,NULL,0,paintmag_production,media_type,def,Stores the settings for media types.,NULL,4096,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2018-07-24 08:54:15,16384,NULL,0,paintmag_production,menu_custom,def,Holds definitions for top-level custom menus (for example...,NULL,2730,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,483,BASE TABLE,2018-07-24 08:54:15,147456,NULL,163840,paintmag_production,menu_links,def,Contains the individual links within a menu.,779,305,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,528,BASE TABLE,2018-07-24 08:54:15,262144,NULL,212992,paintmag_production,menu_router,def,"Maps paths to various callbacks (access, page and title)",NULL,496,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:16,16384,NULL,32768,paintmag_production,newsletter_list,def,Contains the newsletter subscriber lists with their...,2,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,2,BASE TABLE,2018-07-24 08:54:16,16384,NULL,32768,paintmag_production,newsletter_newsletter,def,Contains the newsletters that are sent with their...,3,8192,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:16,16384,NULL,49152,paintmag_production,newsletter_subscriber,def,Contains the subscriber emails with their list relations.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2018-07-24 08:54:16,16384,NULL,32768,paintmag_production,newsletter_template,def,Contains the newsletter templates.,5,4096,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1189,BASE TABLE,2018-07-24 08:54:16,196608,NULL,458752,paintmag_production,node,def,The base table for nodes.,1724,165,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:17,16384,NULL,0,paintmag_production,node_access,def,Identifies which realm/grant pairs a user must possess in...,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1189,BASE TABLE,2018-07-24 08:54:17,81920,NULL,49152,paintmag_production,node_comment_statistics,def,Maintains statistics of node and comments posts to show ...,NULL,68,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1129,BASE TABLE,2018-07-24 08:54:18,81920,NULL,0,paintmag_production,node_counter,def,Access statistics for nodes.,NULL,72,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1189,BASE TABLE,2018-07-24 08:54:18,163840,NULL,32768,paintmag_production,node_revision,def,Stores information about each saved version of a node.,1724,137,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,9,BASE TABLE,2018-07-24 08:54:19,16384,NULL,0,paintmag_production,node_type,def,Stores information about all defined node types.,NULL,1820,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,16384,paintmag_production,oauth_common_consumer,def,"Keys and secrets for OAuth consumers, both those provided...",1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,16384,paintmag_production,oauth_common_context,def,Stores contexts for OAuth common,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,16384,paintmag_production,oauth_common_nonce,def,Stores timestamp against nonce for repeat attacks.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,32768,paintmag_production,oauth_common_provider_consumer,def,Additional data for OAuth consumers provided by this site.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,16384,paintmag_production,oauth_common_provider_token,def,Additional data for OAuth tokens provided by this site.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:54:19,16384,NULL,16384,paintmag_production,oauth_common_token,def,Tokens stored on behalf of providers or consumers for...,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,163,BASE TABLE,2018-07-24 08:54:19,81920,NULL,0,paintmag_production,paint_contest,def,<blank>,164,502,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,126,BASE TABLE,2018-07-24 08:54:20,49152,NULL,0,paintmag_production,paint_contest_2018,def,<blank>,227,390,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,224,BASE TABLE,2019-12-02 09:38:24,81920,NULL,0,paintmag_production,paint_contest_2019,def,<blank>,261,365,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,78,BASE TABLE,2020-01-06 11:34:18,16384,NULL,0,paintmag_production,paintradio_visitors_count,def,<blank>,202,210,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,26,BASE TABLE,2020-01-06 11:27:02,16384,NULL,0,paintmag_production,paintradio_visitors_count_2019,def,<blank>,88,630,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,45,BASE TABLE,2018-07-24 08:54:20,16384,NULL,0,paintmag_production,painttv_video_count,def,<blank>,65,364,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,212,BASE TABLE,2018-07-24 08:54:20,16384,NULL,0,paintmag_production,painttv_visitors_count,def,<blank>,269,77,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,819,BASE TABLE,2018-07-24 08:54:20,327680,NULL,0,paintmag_production,painttv_voter_list,def,<blank>,1820,400,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1140,BASE TABLE,2018-07-24 08:54:20,278528,NULL,0,paintmag_production,painttv_voter_list_09mar2016,def,<blank>,1142,244,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1147,BASE TABLE,2018-07-24 08:54:21,360448,NULL,0,paintmag_production,painttv_voter_list_archive,def,<blank>,1160,314,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,877,BASE TABLE,2018-07-24 08:54:22,196608,NULL,0,paintmag_production,painttv_voter_list_copy,def,<blank>,879,224,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,37,BASE TABLE,2018-07-24 08:54:23,49152,NULL,32768,paintmag_production,queue,def,Stores items in queues.,797,1328,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,2,BASE TABLE,2018-07-24 08:54:23,16384,NULL,0,paintmag_production,rdf_mapping,def,Stores custom RDF mappings for user defined content types...,NULL,8192,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,336,BASE TABLE,2018-07-24 08:54:23,98304,NULL,114688,paintmag_production,redirect,def,Stores information on redirects.,371,292,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,885,BASE TABLE,2018-07-24 08:54:23,147456,NULL,81920,paintmag_production,registry,def,"Each record is a function, class, or interface name and...",NULL,166,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,532,BASE TABLE,2018-07-24 08:54:24,114688,NULL,0,paintmag_production,registry_file,def,Files parsed to build the registry.,NULL,215,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2018-07-24 08:54:24,16384,NULL,32768,paintmag_production,role,def,Stores user roles.,5,4096,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,272,BASE TABLE,2018-07-24 08:54:24,49152,NULL,16384,paintmag_production,role_permission,def,Stores the permissions assigned to user roles.,NULL,180,<blank>,0,utf8_general_ci
InnoDB,NULL,4194304,10,NULL,Compact,173,BASE TABLE,2018-07-24 08:54:24,2637824,NULL,0,paintmag_production,search_dataset,def,Stores items that will be searched.,NULL,15247,<blank>,0,utf8_general_ci
InnoDB,NULL,4194304,10,NULL,Compact,77917,BASE TABLE,2018-07-24 08:54:25,3686400,NULL,3686400,paintmag_production,search_index,def,"Stores the search index, associating words, items and...",NULL,47,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,15,BASE TABLE,2018-07-24 08:55:31,16384,NULL,16384,paintmag_production,search_node_links,def,"Stores items (like nodes) that link to other nodes, used...",NULL,1092,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,12071,BASE TABLE,2018-07-24 08:55:31,442368,NULL,0,paintmag_production,search_total,def,Stores search totals for words.,NULL,36,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:40,16384,NULL,32768,paintmag_production,semaphore,def,"Table for holding semaphores, locks, flags, etc. that...",NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1,BASE TABLE,2018-07-24 08:55:40,16384,NULL,0,paintmag_production,sequences,def,Stores IDs.,207,16384,<blank>,0,utf8_general_ci
InnoDB,NULL,5242880,10,NULL,Compact,5228,BASE TABLE,2018-07-24 08:55:41,3162112,NULL,5292032,paintmag_production,sessions,def,Drupal’s session handlers read and write into the...,NULL,604,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:44,16384,NULL,0,paintmag_production,shortcut_set,def,Stores information about sets of shortcuts links.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:44,16384,NULL,16384,paintmag_production,shortcut_set_users,def,Maps users to shortcut sets.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,201,BASE TABLE,2018-07-24 08:55:44,196608,NULL,65536,paintmag_production,system,def,"A list of all modules, themes, and theme engines that are...",NULL,978,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,2308,BASE TABLE,2018-07-24 08:55:44,147456,NULL,163840,paintmag_production,taxonomy_index,def,Maintains denormalized information about node/term...,NULL,63,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,482,BASE TABLE,2018-07-24 08:55:46,114688,NULL,114688,paintmag_production,taxonomy_term_data,def,Stores term information.,653,237,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,481,BASE TABLE,2018-07-24 08:55:46,16384,NULL,16384,paintmag_production,taxonomy_term_hierarchy,def,Stores the hierarchical relationship between terms.,NULL,34,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2018-07-24 08:55:46,16384,NULL,32768,paintmag_production,taxonomy_vocabulary,def,Stores vocabulary information.,9,2340,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,55,BASE TABLE,2018-07-24 08:55:46,114688,NULL,0,paintmag_production,top_jobs,def,<blank>,56,2085,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:46,16384,NULL,16384,paintmag_production,twitter,def,Stores individual Twitter posts.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:46,16384,NULL,16384,paintmag_production,twitter_account,def,Stores information on specific Twitter user accounts.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,1659,BASE TABLE,2018-07-24 08:55:47,196608,NULL,245760,paintmag_production,url_alias,def,A list of URL aliases for Drupal paths; a user may visit...,2527,118,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,0,paintmag_production,url_redirect,def,The base table for URL Redirect menu items.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2018-07-24 08:55:48,16384,NULL,81920,paintmag_production,users,def,Stores user data.,NULL,2048,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,10,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,users_roles,def,Maps users to roles.,NULL,1638,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,378,BASE TABLE,2018-07-24 08:55:48,81920,NULL,0,paintmag_production,variable,def,Named variable/value pairs created by Drupal core or any...,NULL,216,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,0,paintmag_production,video_output,def,Track file id for conveted files.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,video_preset,def,The preset table.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,32768,paintmag_production,video_queue,def,Store video transcoding queue.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:48,16384,NULL,16384,paintmag_production,video_thumbnails,def,The video thumbnails table.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,31,BASE TABLE,2018-07-24 08:55:48,229376,NULL,16384,paintmag_production,views_display,def,Stores information about each display attached to a view.,NULL,7399,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,12,BASE TABLE,2018-07-24 08:55:49,16384,NULL,16384,paintmag_production,views_view,def,Stores the general data for a view.,20,1365,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:49,16384,NULL,49152,paintmag_production,watchdog,def,Table that contains logs of all system events.,1,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2018-07-24 08:55:49,16384,NULL,0,paintmag_production,wysiwyg,def,Stores Wysiwyg profiles.,NULL,3276,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2018-07-24 08:55:49,16384,NULL,32768,paintmag_production,wysiwyg_user,def,Stores user preferences for wysiwyg profiles.,NULL,0,<blank>,0,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:21,16384,NULL,0,top-job-contest,paint_contest_2019,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:22,16384,NULL,0,top-job-contest,paintradio_visitors_count,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:40:36,16384,NULL,0,top-job-contest,tf_admin_login_history,def,<blank>,6,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,80,BASE TABLE,2020-04-22 08:40:38,16384,NULL,0,top-job-contest,tf_admin_menu,def,<blank>,83,204,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,72,BASE TABLE,2020-04-22 08:40:40,16384,NULL,0,top-job-contest,tf_admin_user_menu,def,<blank>,73,227,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,715,BASE TABLE,2020-04-22 08:40:41,65536,NULL,0,top-job-contest,tf_association,def,<blank>,NULL,91,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,638,BASE TABLE,2020-04-22 08:40:43,131072,NULL,0,top-job-contest,tf_awards,def,<blank>,659,205,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:45,16384,NULL,0,top-job-contest,tf_block_ipaddress,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:40:46,16384,NULL,0,top-job-contest,tf_block_user,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,26,BASE TABLE,2020-04-22 08:40:48,16384,NULL,0,top-job-contest,tf_client,def,<blank>,27,630,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,15,BASE TABLE,2020-04-22 08:40:49,16384,NULL,0,top-job-contest,tf_columbia_entry,def,<blank>,606,1092,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:40:51,16384,NULL,0,top-job-contest,tf_columbia_entry_2013,def,<blank>,1176,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,22,BASE TABLE,2020-04-22 08:40:52,16384,NULL,0,top-job-contest,tf_columbia_entry_2014,def,<blank>,380,744,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,7,BASE TABLE,2020-04-22 08:40:54,16384,NULL,0,top-job-contest,tf_columbia_entry_2015,def,<blank>,29,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:40:55,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2015,def,<blank>,139,1170,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,10,BASE TABLE,2020-04-22 08:40:57,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2016,def,<blank>,140,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,28,BASE TABLE,2020-04-22 08:40:58,65536,NULL,0,top-job-contest,tf_columbia_topjobs_2017,def,<blank>,81,2340,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:41:00,65536,NULL,0,top-job-contest,tf_columbia_topjobs_2018,def,<blank>,45,4681,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:41:01,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2019,def,<blank>,33,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:41:03,16384,NULL,0,top-job-contest,tf_columbia_topjobs_2020,def,<blank>,13,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,68,BASE TABLE,2020-04-22 08:41:04,458752,NULL,0,top-job-contest,tf_contest,def,<blank>,94,6746,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,2,BASE TABLE,2020-04-22 08:41:08,16384,NULL,0,top-job-contest,tf_contest_language,def,<blank>,3,8192,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:09,16384,NULL,0,top-job-contest,tf_contest_language_text,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,52,BASE TABLE,2020-04-22 08:41:10,16384,NULL,0,top-job-contest,tf_contest_payment,def,<blank>,53,315,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,8,BASE TABLE,2020-04-22 08:41:12,16384,NULL,0,top-job-contest,tf_contest_plan,def,<blank>,9,2048,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,1558,BASE TABLE,2020-04-22 08:41:13,81920,NULL,0,top-job-contest,tf_contest_visits,def,<blank>,1705,52,<blank>,0,latin1_swedish_ci
MyISAM,NULL,0,10,NULL,Dynamic,241,BASE TABLE,2020-04-22 08:41:15,5852,2020-04-22 08:41:16,5120,top-job-contest,tf_country,def,<blank>,242,24,<blank>,281474976710655,utf8_general_ci
InnoDB,NULL,0,10,NULL,Compact,4,BASE TABLE,2020-04-22 08:41:17,16384,NULL,0,top-job-contest,tf_currency,def,<blank>,5,4096,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,122,BASE TABLE,2020-04-22 08:41:18,16384,NULL,0,top-job-contest,tf_division,def,<blank>,164,134,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,456,BASE TABLE,2020-04-22 08:41:20,81920,NULL,16384,top-job-contest,tf_division_category,def,<blank>,581,179,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,14,BASE TABLE,2020-04-22 08:41:21,16384,NULL,0,top-job-contest,tf_division_category_language_text,def,<blank>,15,1170,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,6,BASE TABLE,2020-04-22 08:41:23,16384,NULL,0,top-job-contest,tf_division_language_text,def,<blank>,7,2730,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,11,BASE TABLE,2020-04-22 08:41:24,16384,NULL,0,top-job-contest,tf_email_design_template,def,<blank>,12,1489,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,5,BASE TABLE,2020-04-22 08:41:26,16384,NULL,0,top-job-contest,tf_email_notification,def,<blank>,6,3276,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:27,16384,NULL,0,top-job-contest,tf_email_send_cron,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:29,16384,NULL,0,top-job-contest,tf_email_send_cron_detail,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,0,BASE TABLE,2020-04-22 08:41:30,16384,NULL,0,top-job-contest,tf_email_target_audience,def,<blank>,1,0,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,50,BASE TABLE,2020-04-22 08:41:31,81920,NULL,0,top-job-contest,tf_email_templates,def,<blank>,67,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,50,BASE TABLE,2020-04-22 08:41:33,81920,NULL,0,top-job-contest,tf_email_templates_bk,def,<blank>,67,1638,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,2811,BASE TABLE,2020-04-22 08:41:34,311296,NULL,114688,top-job-contest,tf_entry,def,<blank>,3607,110,<blank>,0,latin1_swedish_ci
InnoDB,NULL,0,10,NULL,Compact,3015,BASE TABLE,2020-04-22 08:41:37,294912,NULL,114688,top-job-contest,tf_entry_category,def,<blank>,3856,97,<blank>,0,latin1_swedish_ci
InnoDB,NULL,4194304,10,NULL,Compact,35657,BASE TABLE,2020-04-22 08:41:41,4734976,NULL,1589248,top-job-contest,tf_entry_detail,def,<blank>,41189,132,<blank>,0,latin1_swedish_ci
